rate,review_text,object_address,cleaned_text,sentiment,pos_info_predicted,neg_info_predicted,neutre_info_predicted,unknown_info_predicted,pos_access_predicted,neg_access_predicted,neutre_access_predicted,unknown_access_predicted,pos_relation_predicted,neg_relation_predicted,neutre_relation_predicted,unknown_relation_predicted,pos_reactivite_predicted,neg_reactivite_predicted,neutre_reactivite_predicted,unknown_reactivite_predicted,pos_simplicite_predicted,neg_simplicite_predicted,neutre_simplicite_predicted,unknown_simplicite_predicted,address
1,"Honnêtement, j’ai l’impression d’être une incapable quand je les appelle. À Biarritz j’avais une super conseillère (j’ai dû avoir de la chance) mais alors bayonne... honte à la « conseillère » que j’ai au téléphone, qui, me prend de haut en lui parlant de la formation que je veux faire, qui m’a dit que ma formation n’était apparemment pas finançable mais qui au contraire l’était (merci au conseil régional de m’avoir ouvert les yeux) Je travaille depuis mes 17 ans, j’entreprend une formation pour la première fois de ma vie et parce que cette conseillère a jugé que ma formation ne lui plaisait pas, on ne me l’a finance pas.. En tout cas, on m’a donné aucune explication et on m’a répondu « y’a pas de quoi être dépitée et j’ai pas le temps, je dois répondre à d’autre appels » Changez de métier si c’est pour avoir un tel comportement.","42 Bd du BAB, 64100 Bayonne",honnêtement impression incapable appelle biarritz avai conseiller chance bayonn ... hont conseiller téléphone haut luire formation formation apparemment finançable contraire conseil régional oeil formation fois vie conseiller formation luire finance cas aucun explication temps appel métier comportement,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
1,"Au des récents avis ça n'a pas changé, rien d'étonnant!  une agence qui ne devrait pas seulement fermer l'après-midi mais fermer tout court. Pole Emploi est OUT! Boycottons cet organisme qui est complètement à l'ouest en matière d'emploi!! Pour la plupart ils sont pistonnés et incompétents. Leur leitmotiv : brasser du vent (car détachés de toute conscience professionnelle). Elle est belle la référence en matière d'emploi!","42 Bd du BAB, 64100 Bayonne",récent avis rien étonnant agence après-midi court pole out boycotton organisme complètement ouest matière emploi plupart incompétent leitmotiv vent conscience professionnel référence matière emploi,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
1,3 semaines d'attente pour un premier rdv. Le jour J je tombe sur une dame qui ne sait pas se servir d'une souris et qui me dit que ma conseillère n'est pas là aujourd'hui. Ca valait bien le coup d'attendre autant. Une bande sacrée bande de rigolos,"42 Bd du BAB, 64100 Bayonne",semaine attente rendez-vous jour dame souris conseiller aujourd'hui bien coup autant bande band,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
1,"Une belle brochette de je m'en foutiste, payer a quoi à faire ?? Rien comme d'habitude une honte....","42 Bd du BAB, 64100 Bayonne",bel brochette foutiste rien habitude honte ....,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
3,"Je ne comprends pas tous ces avis négatifs ? Oui, Pôle Emploi est fermé l'après-midi car les conseillers recoivent sur rendez vous (que vous pouvez prendre en fait, ça sert à ça) et le matin, c'est en libre accès. Personnellement, je ne suis jamais tombée sur des conseillers qui ""brassaient du vent"" mais soyons clairs : ce n'est pas au conseiller à vous trouver un job, il est là pour vous éclairer et vous aider, c'est à vous à être proactif dans votre recherche d'emploi, rien ne se fera sans votre sens de l'initiative. Je n'ai jamais eu de problème ! SI vous êtes insatisfaits, privilégiez EBL, Ma Boite à Job, etc qui sont d'autres outils de recherche d'emploi.","42 Bd du BAB, 64100 Bayonne",comprend avis négatif oui pôle emploi après-midi conseiller rendez sert matin libre accès personnellement jamais tomber conseiller brasser vent job proactif recherche emploi rien sens initiative jamais problème privilégiez ebl boite job outil recherche emploi,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"42 Bd du BAB, 64100 Bayonne"
1,"Conseillère condescendante et incapable de répondre aux questions posées. Dire que Pole emploi de toutes façons de financera pas une formation à une personne qui a un bac et donner 2 numéros (injoignables), voilà la conclusion de cet « entretien ». Alors avant de vous permettre d’appeler les gens « ma petite dame », assurez vous de connaître votre métier et essayez de l’exercer au mieux.","42 Bd du BAB, 64100 Bayonne",conseiller condescendant incapable question pole formation bac numéro injoignable conclusion entretien petit dame métier essayez mieux,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
4,"Ils font ce qu'ils peuvent... Notion relative, propre aux jugements de chacun... Ayant un job rémunérateur, j'ai conscience de pouvoir avoir un peu de recul... Courage à ceux qui cherchent et aux conseillers... 🐈 …","42 Bd du BAB, 64100 Bayonne",... notion relatif propre jugement ... job rémunérateur conscience ... courage conseiller ...,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
1,"Minable, chacun se renvoi le problème, finalement après 3 mails et 2 appels téléphonique surtaxés.... Je n'ai toujours pas la réponse à une question simple. ""C'est pas moi, c'est le voisin"", ""je ne peux pas vous aider"", ""je ne sais pas""... C'est dramatique... Il y a tellement de demandeurs d'emplois qui ne demandent qu'a travailler ! Triste et pathétique.","42 Bd du BAB, 64100 Bayonne",minable problème finalement mail appel téléphonique surtaxé .... réponse question simple voisin ... dramatique ... demandeur emploi triste pathétique,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"42 Bd du BAB, 64100 Bayonne"
1,"Le personel est désagréable, service inexistant, au niveau formation que du blalala et de la poudre au yeux, vue que les compte sont gelés, l'Etat ne fait aucune appelle d'offfre et pendant ce temps la on nous envoie a l'afpa pour chercher une formation que nous aurons jamais","42 Bd du BAB, 64100 Bayonne",personel désagréable service niveau formation blalala poudre oeil vue compte etat aucun appelle offfre temps afpa formation jamais,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
5,"Conseiller toujours réactif aux mails, prises de rendez-vous ou juste pour des conseils. Toujours à l'écoute et soutien dans mes projets.","42 Bd du BAB, 64100 Bayonne",réactif mail prise rendez-vous conseil écoute soutien projet,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
1,L'accueil est pas terrible le personnel de salle n'est pas à l'écoute mieux ça discute maquillage et pour un problème on est redirigé vers l'accueil pas terrible pour ma part,"42 Bd du BAB, 64100 Bayonne",accueil terrible personnel salle écoute mieux discut maquillage problème accueil terrible part,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
1,Pole emploi ferme lapres midi pfff que ce bidon comment on fait si on peut pas venir le matin et be tu prend  un rdv pffff,"42 Bd du BAB, 64100 Bayonne",pole emploi ferme lapre midi pfff bidon matin rendez-vous pffff,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"42 Bd du BAB, 64100 Bayonne"
1,il ne manque plus que le fromage et l apéro dans ce pole emploi ils ne servent à rien à l intérieur payer à rien faire 😁 …,"42 Bd du BAB, 64100 Bayonne",fromage apéro pole servir rien intérieur rien faire,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
1,"c'est une honte en tout point, ils font exprés c'est pas possible autrement","42 Bd du BAB, 64100 Bayonne",honte point,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
1,bravo la france,"42 Bd du BAB, 64100 Bayonne",bravo france,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"42 Bd du BAB, 64100 Bayonne"
4,The staff is very responsive!,"42 Bd du BAB, 64100 Bayonne",the very responsiv,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"42 Bd du BAB, 64100 Bayonne"
5,Merci por vote ajance,"42 Bd du BAB, 64100 Bayonne",por vote,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"42 Bd du BAB, 64100 Bayonne"
1,"how anyone can give a positive review on this place. ZERO STAR. Unless, incompetent, condescending, they don't give a shi t.","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",how can giv positif review plac star unless incompetent condescending they don' give shi,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,"Très désagréable. J arrive en retard  trouve pas de place ,j envoi mail pour m excusez. J arrive à pôle emploi.on m accueil très gentillement , et après ma conseillère arrive je m excusez de mon retard .elle me répond il y a pas de désolé. Choque. Enfin les ners quoi tout sa parce que il ya pas de place ni de parking exprès pour ce gare  . Alors on galère à ce gare et vive le marché en plus . Enfin voilà. Bon courage .","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",désagréable retard trouve place envoi mail excusez pôle emploi.on accueil gentillement conseiller excusez retard désolé choque ner place parking gare gare vif marché bon courage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,Un grand bravo à l’équipe informatique de Pôle Emploi IDF. Configurer les postes pour raccrocher à 17 h pile quand on est en ligne depuis 10 minutes et que malheureusement personne n’a eu le temps de répondre.,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",grand bravo équipe informatique pôle emploi idf poste heure ligne minute malheureusement personn temps,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,On a trouver le travail le plus désobligeant après les contrôleur vous devriez avoir honte sacher que lorsque que l'on vous appel c'est par détresse on aimerai avoir des explication pas des embrouille vous devez avoir honte de vous toujours a vouloir rabaisser le citoyen qui travail si on pouvais on vous aurez jamais soliciter parce que vous vous prenez de haut vous etes ni employer de banque et encore moin assistante sociale rester a votre place bientôt vous existerait plus avec les reforme des retraite bientôt vous ne serai plus et la je vais aimer vous voir chercher du travail on verra comment vous allez vous y prendre,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",travail contrôleur appel détresse explication embrouille hont citoyen travail jamais haut ete banque moin assistant social place bientôt reforme retraite bientôt travail,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,Je confirme les dis dans les autres commentaires si je pouvais aussi mettre zéro je le ferai. Ce sont des incompétent qui ne connaissent pas leur job. En résumé leur réputation les précède un vrai calamité.,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",commentaire zéro ferai incompétent job résumé réputation vrai calamité,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,"Si je pouvais mettre 0 étoiles je le ferais. Jamais vu des incompétents pareil. Où plutôt incompétentes, je suis tombée sur des jeunes hommes super gentils et aidant mais alors les autres ! Elles sont là pour mal parler trop pressée de ne rien faire et d'aller en pause, ne comprennent même pas leurs travail et raconte mais n'importe quoi. J'ai appelé 10 fois en une matinée pour qu'on m'aide et seul un m'a aidé ( un des hommes) les 2 fois suivantes 2 incompétentes","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",étoile ferai jamais incompétent pareil incompétent tomber jeune homme gentil mal trop pressée rien pause travail racont fois matinée aide homme fois incompétent,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,"Je me demande comment c’est possible de travailler au près des autres afin de les accompagner, alors que quand on souhaite vous joindre, ni la conseillère, ni le service répond. De plus renouveler des dizaines de fois les mêmes demandes, les mêmes mails, je perds patience. Personne n’est disponible c’est fermé, il est 15 HEURES","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",joindre conseiller service dizaine fois demande mail patience disponible heure,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
5,"Personnel très compétent, toujours à l'écoute et surtout bienveillant, merci à eux pour tout le travail fourni  auprès de sa communauté!! Bravo à Pôle Emploi de Corbeil-Essonnes.","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",personnel compétent écoute bienveillant travail auprès communauté bravo pôle corbeil essonne,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,"J’ai l’impression que le personnel est formé de manière à épuiser psychologiquement les demandeurs d’emplois. J’ai jamais vu une telle incompétence. Ils font traîner les dossiers et les demandes le plus possible, vous raccroche au nez etc, ce qui ne facilite pas les échanges. La conscience professionnelle ne fait pas partie intégrante de leur politique faut croire. Obligé sans cesse de faire appel au médiateur. C’est du JAMAIS vu","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",impression personnel manière psychologiquement demandeur emploi jamais incompétence dossier demande nez échange conscience professionnel partie intégrant politique obligé cesse appel médiateur jamais,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,"Depuis quand pôle emploi se permet d'appeler son nouveau employeur !!?? On trouve un travail par ses propres moyens hors réseau pôle emploi et vous vous permettez d'appeler...!? Dans quel but ? Vous franchissé les lignes de la vie privée des gens !!?? Du jamais vu, vous êtes solaire. Je vais faire remonter plus haut soyez en certain.","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",pôle employeur travail propre moyen réseau pôle emploi ... but ligne vie jamais solaire faire haut,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,PERSONNEL DESAGREABLE AU PLUS HAUT POINT !!! Faire trainer les dossier au maximum pour ne pas les traiter INCROYABLE !!!!  de plus c'est nous qui devons former votre personnel sur votre plate-forme mais on est où la ?!!!! C'est dégueulasse de jouer avec la situation des personnes en difficulté à trouver un emploi !!,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",personnel desagreabl haut point faire dossier maximum incroyable personnel plate forme dégueulasse situation emploi,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,"Impossible de joindre un conseiller, même atittre. Pourtant j'ai reçu un mail stipulant que ma demande serai prise en charge sous 48h. Ça fait 7 jours !!!! La plateforme, j'ai demandé un simple document et d'un coup, silence, plus rien, plus d'interlocuteur, ça a duré 7 mn de silence. Oui, je suis patiente !!! Pour finir, communication coupé. Résultat, pas de document. Qui plus est, impossible de le télécharger sur le site. Compliqué pôle emploi","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",impossible joindre conseiller atittre pourtant mail demande prise charge sou 48h jour plateforme simple document coup silence rien interlocuteur minute silence oui communication résultat document impossible télécharger site pôle emploi,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,LA MAUVAISE FOI ET LES MOQUERIES DU PERSONNEL EN CHARGE D'ACCEUILLIR LES GENS LE(  30/09/2022 ) ENTRE 9H ET 11H EST JUSTE INADMISSIBLE !!!!JE PARLE BIEN SUR DE CELLES QUI SONT SITUEES DERRIERE LES DEUX GUICHETS D'ACCEUIL C'EST ÉCŒURANT DE VOIR DES PAUVRES FILLES MALHEUREUSES DANS LEUR PEAU PAR DES RAISONS QUI SAUTENT AU YEUX... SE REJOUIR DU FAIT QUE LES DOSSIERS TRAÎNENT AFIN D'ÉPUISER LES GENS DOMMAGE QUE JAI PAS VOS NOMS MAIS AVEC LA DATE ET LE CRÉNEAU HORAIRE TOUT EST DIT ! LE KARMA EXISTE ;),"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",mauvais foi moquerie personnel charge 30/09/2022 entrer 11h inadmissible bien situees guichet acceuil écœurant pauvre fille malheureux peau raison sauter oeil ... dossier traînent dommage jai nom date créneau horaire karma exister,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
1,"Un pôle emploi incompétent qui ne vous propose aucunes solutions cohérentes avec votre parcours pro. Du jamais vu, il vous conseille une formation en une langue vous leur présentez le devis (-de 1000€) il l’a refuse pour  non cohérence avec le poste souhaité et pourtant c’est bien eux qui m’ont conseillé cette formation. Pas de logique, perte de temps, vaut mieux se débrouiller soit même. Ils ne servent à rien. Pôle emploi de Corbeil Essonne tout est à revoir et quand je lis les commentaires précédents, je comprends.","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",pôle emploi aucun solution cohérent parcours pro jamais formation langue devis -de 1000 euro non cohérence poste souhaiter pourtant bien formation logique perte temps mieux rien pôle corbeil essonn commentaire précédent comprend,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes"
